unlexicalized parsing	TechTool	0.96	0.00	0.00	0.03
image processing	TechTool	0.96	0.00	0.03	0.01
frame evaluation	TechTool	0.86	0.04	0.00	0.10
numeric relaxation	TechTool	0.92	0.00	0.01	0.07
structural extraction	TechTool	0.99	0.00	0.00	0.01
discourse knowledge	other	0.01	0.08	0.91	0.00
wordnet domains	Linguistics	0.00	0.99	0.00	0.00
question answering research	other	0.47	0.01	0.52	0.00
authorship verification	TechTool	0.70	0.00	0.29	0.01
assignment procedure	TechTool	0.91	0.00	0.09	0.00
multi-document summarization	TechTool	0.87	0.12	0.01	0.00
word-sense disambiguating	TechTool	0.93	0.05	0.01	0.01
preference resolution	TechTool	0.99	0.00	0.00	0.01
gold-standard dependency structure	Linguistics	0.20	0.62	0.01	0.18
tree-structured search	TechTool	0.82	0.00	0.05	0.13
information retrieval clusters	DSMMM	0.41	0.05	0.04	0.49
syntactic-semantic grammar	TechTool	0.68	0.25	0.01	0.06
keyword-based query expansion	TechTool	0.91	0.00	0.01	0.08
small vocabulary isolated word recognition	TechTool	0.50	0.38	0.10	0.01
syntactic patterns	DSMMM	0.06	0.09	0.18	0.67
semcor	TechTool	0.81	0.05	0.07	0.06
semanticmarker	TechTool	0.61	0.12	0.14	0.13
annotated treebank	Linguistics	0.08	0.87	0.05	0.00
treebank evaluation	Linguistics	0.22	0.39	0.02	0.36
corpus analysis	Linguistics	0.42	0.57	0.00	0.00
buffer	Linguistics	0.27	0.47	0.16	0.10
news recognizer	Linguistics	0.32	0.66	0.02	0.00
noun phrase extraction	TechTool	0.66	0.30	0.00	0.03
inference approach	TechTool	1.00	0.00	0.00	0.00
prefix probability computation	DSMMM	0.05	0.00	0.01	0.94
hybrid naive bayes	TechTool	1.00	0.00	0.00	0.00
shallow parser	TechTool	0.99	0.00	0.00	0.01
sentence splitting	TechTool	0.74	0.00	0.04	0.22
topic segmentation	TechTool	0.80	0.03	0.17	0.00
user interface research	TechTool	0.51	0.00	0.49	0.00
audio navigator	TechTool	0.61	0.00	0.36	0.03
corpus-based language learning	TechTool	0.81	0.08	0.05	0.06
generative morphology	Linguistics	0.01	0.83	0.14	0.02
foreign language tutor	other	0.07	0.09	0.84	0.00
multimodal categorial grammar	TechTool	0.92	0.06	0.01	0.00
proficiency estimation	TechTool	0.80	0.00	0.00	0.20
information infrastructure	other	0.34	0.00	0.66	0.00
translation selection	TechTool	0.98	0.00	0.01	0.01
non-deterministic automata	TechTool	0.79	0.00	0.19	0.01
coordinated conjunction	TechTool	0.65	0.34	0.01	0.00
term specificity and similarity	DSMMM	0.00	0.00	0.09	0.91
prosodic feature extractor	TechTool	0.93	0.01	0.00	0.06
higher-level dialogue structure	DSMMM	0.14	0.01	0.32	0.53
word hit	DSMMM	0.18	0.11	0.08	0.63
segment spotting	TechTool	0.75	0.01	0.22	0.02
repair identification	TechTool	0.99	0.00	0.01	0.00
existential quantification	TechTool	0.65	0.34	0.00	0.00
attachment principle	TechTool	0.73	0.00	0.00	0.27
category-driven processing	TechTool	0.97	0.00	0.02	0.01
delexicalisation	TechTool	0.61	0.12	0.14	0.13
abstract strncture	other	0.29	0.24	0.42	0.05
discourse marker usage	Linguistics	0.23	0.69	0.07	0.00
word formation rules	TechTool	0.83	0.01	0.10	0.05
corpus-based natural language processing method	TechTool	0.96	0.02	0.00	0.01
bfgs training	TechTool	0.90	0.04	0.05	0.01
word perplexity	DSMMM	0.00	0.14	0.00	0.86
defeasible reasoning	TechTool	0.91	0.00	0.09	0.00
number matching	TechTool	0.86	0.00	0.01	0.13
chinese text processing	TechTool	0.95	0.03	0.02	0.00
language resource utilization	other	0.38	0.07	0.46	0.09
lfg f-structure annotation	TechTool	0.91	0.04	0.02	0.04
deranged type detection	TechTool	0.88	0.00	0.11	0.01
semantic markers\/selection restriction	TechTool	0.77	0.07	0.11	0.05
maximum-likelihood probability	DSMMM	0.02	0.00	0.00	0.97
inside-outside re-estimation	TechTool	0.95	0.02	0.00	0.03
frame acquisition	TechTool	0.99	0.01	0.00	0.00
data structures	DSMMM	0.01	0.19	0.35	0.45
bilingual corpora alignment	Linguistics	0.37	0.62	0.00	0.01
noun segmentation	TechTool	0.55	0.45	0.00	0.00
rhetorical relations	other	0.00	0.11	0.87	0.02
proportional voting	TechTool	0.98	0.00	0.00	0.02
translation prototype	TechTool	0.72	0.20	0.07	0.01
dp algorithm	TechTool	0.97	0.00	0.01	0.02
optimisation technique	TechTool	0.99	0.00	0.01	0.00
situation semantics	Linguistics	0.05	0.73	0.13	0.10
peak detection	TechTool	0.96	0.00	0.00	0.04
collocation probability	DSMMM	0.00	0.27	0.00	0.73
expert human translation	Linguistics	0.38	0.59	0.03	0.00
diphone synthesis	TechTool	0.74	0.00	0.26	0.00
suboptimal n-best weight estimation	TechTool	0.89	0.01	0.02	0.08
constraint solving	TechTool	0.98	0.00	0.01	0.02
recursive replacement	TechTool	0.97	0.00	0.03	0.00
text analysis and generation	TechTool	0.88	0.00	0.12	0.00
ad-hoc retrieval	TechTool	0.98	0.00	0.02	0.00
deductive-inference	TechTool	0.99	0.00	0.01	0.00
keyword translation	TechTool	0.83	0.13	0.03	0.01
cohesive knowledge	other	0.07	0.01	0.92	0.00
wordclass information	other	0.03	0.00	0.96	0.01
human parsing system	TechTool	0.97	0.00	0.01	0.01
heterogeneousness	other	0.10	0.18	0.42	0.30
rhetorical structure theory	Linguistics	0.04	0.63	0.31	0.02
technology	TechTool	0.71	0.06	0.15	0.07
advice generation	TechTool	0.79	0.00	0.21	0.00
grammar generation	TechTool	0.99	0.00	0.01	0.01
syntactic information	other	0.02	0.01	0.97	0.00
knowitall	TechTool	0.81	0.05	0.07	0.06
information state structure	other	0.03	0.01	0.90	0.06
uniform resource name	Linguistics	0.12	0.85	0.01	0.02
exponential model	DSMMM	0.21	0.00	0.00	0.79
domain-specific vocabulary	Linguistics	0.03	0.84	0.13	0.00
sentence-extraction summarization	TechTool	0.96	0.00	0.00	0.04
probability value	DSMMM	0.00	0.03	0.00	0.97
lexical expansion	TechTool	0.96	0.01	0.02	0.00
biased sampling	TechTool	0.83	0.00	0.02	0.15
holder detection	TechTool	0.99	0.00	0.00	0.01
referent identification	TechTool	0.93	0.01	0.05	0.00
corpus-level relation extraction	TechTool	0.83	0.05	0.06	0.06
why2-atlas	TechTool	0.58	0.03	0.39	0.00
automated theorem-provin ~	TechTool	0.95	0.01	0.03	0.00
joint decoding	TechTool	0.90	0.00	0.00	0.10
class discovery	TechTool	0.96	0.00	0.03	0.00
tagged corpus	Linguistics	0.00	0.98	0.02	0.00
automatic question answering	TechTool	0.94	0.00	0.05	0.00
generator	TechTool	0.60	0.17	0.13	0.09
clustering method	TechTool	0.98	0.00	0.00	0.02
syntactic phrase generation	TechTool	0.97	0.01	0.00	0.01
chinese named entity recognition	TechTool	0.69	0.26	0.03	0.01
elr parsing	TechTool	0.97	0.00	0.01	0.02
latent dirichlet allocation	DSMMM	0.28	0.04	0.05	0.62
optimization method	TechTool	0.98	0.00	0.00	0.02
rule-based machine translation	TechTool	0.98	0.00	0.01	0.01
transfer component	TechTool	0.91	0.00	0.07	0.02
dl-em algorithm	TechTool	1.00	0.00	0.00	0.00
target language string	Linguistics	0.11	0.76	0.09	0.04
phonetic query expansion	TechTool	0.83	0.00	0.03	0.14
discourse level	other	0.00	0.02	0.86	0.12
clinical e-science	other	0.21	0.29	0.50	0.00
feature analysis	TechTool	0.96	0.00	0.03	0.01
arabic-english named entity translation	TechTool	0.61	0.36	0.02	0.00
path growing	TechTool	0.54	0.02	0.32	0.13
one clustering	TechTool	0.84	0.16	0.00	0.00
bidirectional translation	TechTool	0.93	0.01	0.07	0.00
free word order	other	0.23	0.01	0.75	0.01
token frequency	DSMMM	0.00	0.01	0.01	0.98
inference system	TechTool	1.00	0.00	0.00	0.00
smoothing weight estimation	TechTool	0.54	0.00	0.00	0.46
bayes constituent combination	TechTool	0.79	0.20	0.00	0.00
probability transition matrix	DSMMM	0.03	0.00	0.04	0.93
rule template	TechTool	0.97	0.00	0.02	0.01
vietnamese word	Linguistics	0.03	0.89	0.04	0.04
subject extraction	TechTool	0.84	0.10	0.05	0.00
robot motion	other	0.00	0.12	0.87	0.01
tree classification	TechTool	0.73	0.00	0.00	0.27
diagnostic evaluation	TechTool	0.92	0.00	0.03	0.05
description refinement	TechTool	0.71	0.00	0.27	0.01
grammatical knowledge acquisition	TechTool	0.79	0.01	0.20	0.00
unlabeled dependency parsing	TechTool	0.86	0.01	0.00	0.13
rim analysis	TechTool	0.90	0.02	0.07	0.00
content characterization	other	0.07	0.02	0.88	0.03
self-training	TechTool	0.75	0.03	0.20	0.01
automated score prediction	TechTool	0.64	0.00	0.00	0.36
example-based learning	TechTool	0.98	0.00	0.00	0.02
tree bank	Linguistics	0.02	0.52	0.00	0.47
grammatical relations	other	0.00	0.10	0.89	0.01
lexical organization	other	0.03	0.26	0.70	0.00
fuzzy term matching	TechTool	0.51	0.00	0.00	0.49
word generation	TechTool	0.96	0.01	0.02	0.01
non-verbal cue identification	TechTool	0.59	0.06	0.34	0.00
audio\/tactile access	TechTool	0.61	0.00	0.23	0.15
example-based mt	TechTool	0.95	0.00	0.00	0.05
syntactic head	other	0.00	0.33	0.56	0.10
sequence classification	TechTool	0.94	0.01	0.05	0.00
parameter search	TechTool	0.88	0.00	0.05	0.08
limiteddomain speech	Linguistics	0.11	0.47	0.35	0.06
log-linear training	TechTool	0.97	0.00	0.01	0.02
winner-take-all mechanism	TechTool	0.90	0.02	0.03	0.04
synchronous multistack search	TechTool	0.99	0.00	0.00	0.00
qualitative user evaluation	TechTool	0.62	0.01	0.15	0.22
two-pass decoding	TechTool	0.96	0.00	0.03	0.01
caseframe-based parsing	TechTool	0.97	0.00	0.00	0.03
broadcast news audio	Linguistics	0.02	0.73	0.25	0.00
dependency path	DSMMM	0.13	0.02	0.04	0.82
named entity extraction	TechTool	0.95	0.03	0.00	0.01
restriction rules	TechTool	0.60	0.00	0.14	0.26
computer security	TechTool	0.60	0.21	0.16	0.03
summariesa	TechTool	0.61	0.12	0.14	0.13
nonlinear kernel pca	TechTool	0.98	0.00	0.00	0.01
neighborhood density	DSMMM	0.00	0.01	0.00	0.98
web-based computer-assisted academic writing	TechTool	0.93	0.02	0.05	0.01
location information	other	0.00	0.00	0.99	0.00
music understanding	TechTool	0.94	0.02	0.04	0.00
sub-tree	DSMMM	0.09	0.08	0.21	0.62
zero topic assignment	TechTool	0.80	0.14	0.06	0.01
co-occurrence relation	other	0.11	0.00	0.71	0.18
parameterselection	TechTool	0.61	0.12	0.14	0.13
decision-tree	TechTool	0.90	0.00	0.01	0.09
translation equivalents	other	0.03	0.40	0.52	0.06
hypergeometric co-citation	other	0.33	0.29	0.34	0.04
genetic algorithm	TechTool	0.99	0.00	0.01	0.00
tempmrary storage	other	0.32	0.06	0.53	0.09
corrective training procedure	TechTool	0.92	0.00	0.07	0.00
terminology extraction	TechTool	0.95	0.02	0.01	0.01
native from non-native language essay	other	0.03	0.13	0.69	0.15
transfer mappings	TechTool	0.89	0.00	0.05	0.06
successive learner	TechTool	0.92	0.00	0.08	0.00
disambiguation processing	TechTool	1.00	0.00	0.00	0.00
caller id	TechTool	0.78	0.01	0.19	0.01
mar support and development	other	0.44	0.00	0.55	0.00
semantic distance measurement	DSMMM	0.02	0.00	0.16	0.81
power law model	DSMMM	0.00	0.00	0.01	0.99
language matching	TechTool	0.77	0.00	0.01	0.22
classi cation task	TechTool	0.56	0.00	0.44	0.00
lcsr	TechTool	0.68	0.10	0.08	0.14
keyboard input	other	0.10	0.02	0.88	0.00
unpacking approach	TechTool	0.99	0.00	0.00	0.00
memory-based recollection	TechTool	0.76	0.00	0.05	0.19
empty nodes	Linguistics	0.04	0.87	0.08	0.02
norm	TechTool	0.33	0.19	0.29	0.19
final state	other	0.02	0.02	0.92	0.04
phonetic decoding	TechTool	0.85	0.00	0.07	0.08
word discovery	TechTool	0.97	0.01	0.02	0.01
unknown-word detection	TechTool	0.96	0.03	0.00	0.01
relative frequency count	DSMMM	0.00	0.01	0.00	0.98
one-dimensional error minimization	TechTool	0.88	0.00	0.01	0.10
linguists	other	0.21	0.13	0.62	0.04
phrase structure description	Linguistics	0.31	0.46	0.03	0.20
quantitative selection	TechTool	0.98	0.00	0.02	0.00
noise deletion	TechTool	0.73	0.00	0.26	0.01
substitutional similarity	DSMMM	0.01	0.00	0.03	0.96
classi er conversion	TechTool	0.58	0.00	0.42	0.00
combined classifier	TechTool	0.99	0.00	0.00	0.01
intelligibility	other	0.07	0.10	0.64	0.19
situation calculus	TechTool	0.68	0.03	0.28	0.00
knowledgebases	TechTool	0.42	0.35	0.12	0.11
sound learning	TechTool	0.78	0.00	0.21	0.00
controlled language generation	TechTool	0.79	0.00	0.20	0.01
t-oricnted grammar model	DSMMM	0.34	0.01	0.00	0.64
implicit dates recognition	TechTool	0.79	0.00	0.21	0.00
semantic role annotation	TechTool	0.60	0.04	0.36	0.00
si recognition	TechTool	0.98	0.00	0.02	0.00
word-sense discrimination	TechTool	0.91	0.06	0.02	0.02
left corner derivation	other	0.08	0.00	0.90	0.03
chart realization	TechTool	0.70	0.00	0.30	0.00
lsa-based essay grading	TechTool	0.90	0.01	0.03	0.07
dependency model	DSMMM	0.03	0.00	0.00	0.97
style classification	TechTool	0.90	0.00	0.09	0.00
animacy\/gender recognition	TechTool	0.59	0.02	0.38	0.01
synchronous parse tree	TechTool	0.56	0.03	0.03	0.38
October '91 dry-run test set	Linguistics	0.01	0.90	0.08	0.01
collocation frequency	DSMMM	0.00	0.20	0.00	0.80
document representation strategy	TechTool	0.95	0.00	0.04	0.01
random sele ction	TechTool	0.86	0.12	0.01	0.00
phrase mapping	TechTool	0.92	0.00	0.02	0.06
pattern pruning	TechTool	0.73	0.00	0.01	0.27
prior	other	0.35	0.16	0.45	0.04
language annotation	TechTool	0.75	0.05	0.18	0.02
arabic-english translation task	other	0.45	0.01	0.53	0.00
hierarchical framework	TechTool	0.99	0.00	0.01	0.00
human language generation	TechTool	0.81	0.00	0.17	0.01
general world knowledge	other	0.02	0.01	0.98	0.00
recogition	TechTool	0.61	0.12	0.14	0.13
automatic semantic role labeling	TechTool	0.91	0.01	0.08	0.00
time-series analysis	TechTool	0.90	0.00	0.10	0.01
automata	TechTool	0.45	0.20	0.33	0.02
essay assessment system	TechTool	0.94	0.00	0.05	0.02
bunsetsu	TechTool	0.43	0.26	0.19	0.12
case selection	TechTool	0.98	0.00	0.01	0.01
categorial type	TechTool	0.83	0.05	0.11	0.01
nomad	TechTool	0.69	0.08	0.21	0.02
semantic knowledge acquisition	TechTool	0.72	0.00	0.28	0.00
word pair grammar	Linguistics	0.30	0.57	0.01	0.13
co parsing	TechTool	0.94	0.00	0.06	0.00
distance measurement	DSMMM	0.00	0.00	0.07	0.92
statistical decoder	TechTool	0.99	0.00	0.00	0.00
word class discovery	TechTool	0.92	0.03	0.03	0.01
inflectional variation	other	0.01	0.02	0.89	0.09
text annotation	TechTool	0.76	0.07	0.16	0.00
continuous speech	other	0.17	0.11	0.48	0.25
stopword list	Linguistics	0.02	0.79	0.18	0.00
mit atis ( air travel information service ) system	TechTool	0.96	0.01	0.03	0.00
hological analysis	TechTool	0.91	0.01	0.08	0.00
biological sequence alignment	TechTool	0.83	0.07	0.10	0.00
k-means style exchange	TechTool	0.60	0.00	0.39	0.01
lazy learning	TechTool	0.94	0.00	0.06	0.00
inter-class inertia	DSMMM	0.30	0.20	0.16	0.35
sentence clustering	TechTool	0.68	0.01	0.00	0.31
english conversation corpora	Linguistics	0.00	0.94	0.03	0.03
rule-based machine	TechTool	0.97	0.00	0.01	0.02
asr transcript	TechTool	0.58	0.02	0.39	0.02
automatic text summarization	TechTool	0.99	0.00	0.01	0.00
multi-level bootstrapping	TechTool	0.99	0.00	0.01	0.00
semantic class information	other	0.02	0.01	0.94	0.02
second-language instruction	TechTool	0.90	0.06	0.03	0.01
relation hierarchy	DSMMM	0.02	0.01	0.32	0.65
verifiable theorem-proving	TechTool	0.94	0.00	0.04	0.02
keyword association ratio	DSMMM	0.35	0.00	0.01	0.64
generalized quantifier research	TechTool	0.87	0.02	0.10	0.01
search technology	TechTool	0.99	0.00	0.01	0.00
boundary detection \	TechTool	0.99	0.00	0.00	0.00
wsj dataset	Linguistics	0.05	0.83	0.02	0.09
test collection	Linguistics	0.02	0.93	0.01	0.04
language recognizer	TechTool	0.92	0.00	0.05	0.03
pos-based model	DSMMM	0.28	0.00	0.00	0.71
penn treebank parsing	TechTool	0.76	0.18	0.05	0.00
log-linear model	DSMMM	0.40	0.00	0.00	0.60
user interface toolkit	TechTool	0.97	0.00	0.03	0.00
backoff translation	TechTool	0.94	0.02	0.00	0.04
language engine	TechTool	0.51	0.04	0.23	0.22
recall-based evaluation	DSMMM	0.24	0.00	0.00	0.75
bootstrapping technique	TechTool	1.00	0.00	0.00	0.00
representation system	TechTool	0.99	0.00	0.00	0.01
lexical resource management	TechTool	0.72	0.22	0.06	0.00
armphora resolution	Linguistics	0.21	0.44	0.21	0.14
intelligent thresholding	TechTool	0.99	0.00	0.00	0.00
language model selection	TechTool	0.79	0.00	0.00	0.21
translation equivalent selection	TechTool	0.94	0.01	0.05	0.00
entropy markov model	DSMMM	0.07	0.00	0.00	0.93
content-based indexing	TechTool	0.97	0.00	0.00	0.02
graphical model	TechTool	0.51	0.00	0.00	0.49
ps rule formalism	TechTool	0.96	0.00	0.03	0.01
temporal structure	other	0.45	0.05	0.47	0.04
biomedical literature	Linguistics	0.00	0.50	0.50	0.00
backward-presupposition	TechTool	0.97	0.01	0.01	0.02
context-based parser	TechTool	0.98	0.00	0.00	0.01
data conversion	other	0.41	0.00	0.58	0.01
pitch range assignment	DSMMM	0.11	0.00	0.23	0.67
model interpolation	TechTool	0.62	0.00	0.00	0.38
sentence-to-sentence alignment	TechTool	0.79	0.01	0.00	0.20
feature detector	TechTool	0.93	0.00	0.02	0.05
anaphora tracking	TechTool	0.86	0.00	0.13	0.00
constituent boundary pattern	other	0.29	0.02	0.58	0.11
binary adjacency matrix	TechTool	0.81	0.00	0.05	0.14
semantic classes	Linguistics	0.00	0.84	0.13	0.02
interclausal reordering	TechTool	0.96	0.00	0.01	0.02
time map model	DSMMM	0.00	0.00	0.01	0.99
dialogue model	DSMMM	0.04	0.00	0.00	0.95
linguistic parser	TechTool	0.97	0.02	0.00	0.01
automatic adaptation	TechTool	1.00	0.00	0.00	0.00
bottom-up best-first probabilistic chart parser	TechTool	0.99	0.00	0.00	0.00
multimedia application	TechTool	0.90	0.00	0.10	0.00
morphology-based disambiguation	TechTool	0.96	0.02	0.02	0.00
cognitive grammar	Linguistics	0.42	0.51	0.02	0.05
extra-sentential reference	other	0.26	0.18	0.55	0.01
loglinear	TechTool	0.72	0.08	0.10	0.10
hebrew np chunks	Linguistics	0.02	0.95	0.01	0.03
bilingual correspondence	TechTool	0.50	0.13	0.34	0.03
ontology-based approach	TechTool	0.97	0.02	0.00	0.01
pronominal element	other	0.09	0.32	0.59	0.00
language production and understanding	TechTool	0.85	0.00	0.13	0.02
mainframe computer	TechTool	0.54	0.30	0.12	0.04
hierarchical lexica	TechTool	0.66	0.19	0.10	0.06
static separation	other	0.26	0.00	0.50	0.24
heuristic solution	TechTool	0.95	0.01	0.00	0.03
cfg compilation	TechTool	0.97	0.00	0.01	0.02
web-based bootstrapping	TechTool	0.94	0.00	0.00	0.06
semantic type consistency	other	0.07	0.00	0.58	0.35
constraint solver	TechTool	0.98	0.00	0.00	0.02
paraphrase classification	TechTool	0.92	0.02	0.01	0.04
semantic orientation extraction	TechTool	0.92	0.00	0.01	0.06
parsing strategy	TechTool	0.93	0.00	0.06	0.01
interactive processing	TechTool	0.97	0.00	0.03	0.00
syntactic error correction	TechTool	0.91	0.00	0.03	0.06
features extraction	TechTool	0.97	0.00	0.02	0.01
named-entity detection	TechTool	0.96	0.03	0.00	0.01
semantic equivalence determination	TechTool	0.69	0.00	0.12	0.18
graph rescoring	TechTool	0.59	0.00	0.01	0.40
overlapping clustering algorithm	TechTool	0.99	0.00	0.00	0.01
phonotactic distance	DSMMM	0.00	0.00	0.17	0.83
arabic-english translation	TechTool	0.75	0.23	0.02	0.00
laplacian eigenmaps embedding	TechTool	0.81	0.00	0.04	0.15
dialogue modeling	TechTool	0.97	0.00	0.01	0.02
document plan	TechTool	0.49	0.01	0.40	0.09
first-pass matching	TechTool	0.87	0.00	0.01	0.12
monolingual bootstrapping algorithm	TechTool	0.99	0.00	0.00	0.00
object-oriented programming	TechTool	0.82	0.01	0.15	0.02
n-best beam search	TechTool	0.89	0.00	0.06	0.05
penman	TechTool	0.65	0.09	0.24	0.02
benchmark system	TechTool	0.94	0.05	0.00	0.00
two-stage modeling	TechTool	0.89	0.00	0.11	0.00
hidden markov modeling	TechTool	0.98	0.00	0.00	0.02
name entity	Linguistics	0.02	0.65	0.06	0.27
sitspec	TechTool	0.59	0.09	0.20	0.12
entity types	Linguistics	0.00	0.72	0.23	0.05
metaphorization	TechTool	0.61	0.12	0.14	0.13
svm ranking	TechTool	0.90	0.00	0.00	0.09
llsf mapping	TechTool	0.68	0.00	0.30	0.02
team scoplng	TechTool	0.73	0.19	0.07	0.00
associative retrieval	TechTool	0.96	0.00	0.00	0.04
synchronous context-free grammars	TechTool	0.97	0.00	0.02	0.00
correspondence estimation	TechTool	0.93	0.00	0.01	0.06
convex optimization	TechTool	0.97	0.00	0.00	0.03
intersentential anaphor resolution	TechTool	0.94	0.03	0.03	0.00
parsing technologies	TechTool	0.90	0.00	0.10	0.00
constituent pruning	TechTool	0.90	0.00	0.02	0.07
classifying tools	TechTool	0.90	0.00	0.10	0.00
hmm-based model	DSMMM	0.38	0.00	0.00	0.62
affix	Linguistics	0.22	0.44	0.29	0.06
nested noun	Linguistics	0.09	0.89	0.00	0.02
partial instantiation	TechTool	0.90	0.00	0.02	0.07
acoustic recognition	TechTool	0.85	0.00	0.06	0.10
summary generation	TechTool	0.94	0.00	0.04	0.02
sign model	DSMMM	0.15	0.00	0.00	0.85
online question answering	TechTool	0.48	0.07	0.45	0.00
interpretation system	TechTool	0.99	0.00	0.00	0.01
dialogue state	other	0.02	0.02	0.84	0.12
ss unification	TechTool	0.97	0.00	0.02	0.00
good-turing smoothing	TechTool	0.93	0.00	0.00	0.07
